3.23	4.984	0.01
3.24	5.021	0.072
3.25	5.034	0.201
3.26	5.046	0.207
3.27	5.059	0.11
3.28	5.094	0.01
3.29	5.122	0.01
3.3	5.149	0.01
3.31	5.176	0.01
3.32	5.204	0.01
3.33	5.234	0.01
3.34	5.266	0.15
3.35	5.279	0.229
3.36	5.292	0.22
3.37	5.305	0.098
3.38	5.343	0.01
3.39	5.372	0.01
3.4	5.4	0.01
3.41	5.428	0.01
3.42	5.457	0.01
3.43	5.493	0.01
3.44	5.514	0.219
3.45	5.527	0.258
3.46	5.54	0.221
3.47	5.56	0.01
3.48	5.597	0.01
3.49	5.626	0.01
3.5	5.655	0.01
3.51	5.685	0.01
3.52	5.718	0.01
3.53	5.75	0.197
3.54	5.763	0.276
3.55	5.776	0.275
3.56	5.79	0.195
3.57	5.823	0.01
3.58	5.856	0.01
3.59	5.886	0.01
3.6	5.917	0.01
3.61	5.95	0.01
3.62	5.987	0.184
3.63	6	0.292
3.64	6.015	0.313
3.65	6.028	0.267
3.66	6.042	0.065
3.67	6.088	0.01
3.68	6.121	0.01
3.69	6.153	0.01
3.7	6.187	0.01
3.71	6.226	0.202
3.72	6.24	0.32
3.73	6.254	0.35
3.74	6.268	0.319
3.75	6.283	0.195
3.76	6.323	0.01
3.77	6.359	0.01
3.78	6.393	0.01
3.79	6.431	0.01
3.8	6.466	0.257
3.81	6.481	0.363
3.82	6.495	0.393
3.83	6.51	0.365
3.84	6.525	0.258
3.85	6.562	0.01
3.86	6.602	0.01
3.87	6.718	0.01
3.88	6.694	0.068
3.89	6.709	0.341
3.9	6.724	0.425
3.91	6.739	0.446
3.92	6.754	0.412
3.93	6.77	0.302
3.94	6.765	0.01
3.95	6.851	0.01
3.96	6.895	0.01
3.97	6.937	0.305
3.98	6.953	0.447
3.99	6.969	0.506
4	6.984	0.511
4.01	7.001	0.462
4.02	7.016	0.332
4.03	7.01	0.01
4.04	7.111	0.01
4.05	7.165	0.289
4.06	7.182	0.484
4.07	7.199	0.572
4.08	7.216	0.604
4.09	7.232	0.588
4.1	7.249	0.515
4.11	7.268	0.339
4.12	7.327	0.01
4.13	7.392	0.343
4.14	7.411	0.565
4.15	7.429	0.672
4.16	7.447	0.722
4.17	7.465	0.726
4.18	7.484	0.684
4.19	7.504	0.572
4.2	7.53	0.248
4.21	7.616	0.499
4.22	7.638	0.717
4.23	7.658	0.831
4.24	7.678	0.892
4.25	7.697	0.912
4.26	7.718	0.893
4.27	7.741	0.823
4.28	7.775	0.664
4.29	7.832	0.775
4.3	7.86	0.961
4.31	7.882	1.072
4.32	7.904	1.141
4.33	7.925	1.177
4.34	7.948	1.186
4.35	7.974	1.169
4.36	8.004	1.144
4.37	8.039	1.186
4.38	8.07	1.292
4.39	8.095	1.385
4.4	8.118	1.455
4.41	8.141	1.505
4.42	8.164	1.537
4.43	8.188	1.558
4.44	8.214	1.574
4.45	8.24	1.6
4.46	8.268	1.645
4.47	8.294	1.701
4.48	8.318	1.755
4.49	8.341	1.802
4.5	8.364	1.838
4.51	8.387	1.866
4.52	8.41	1.886
4.53	8.434	1.902
4.54	8.458	1.919
4.55	8.483	1.941
4.56	8.507	1.967
4.57	8.531	1.995
4.58	8.554	2.02
4.59	8.577	2.04
4.6	8.6	2.054
4.61	8.622	2.061
4.62	8.646	2.064
4.63	8.669	2.064
4.64	8.694	2.064
4.65	8.717	2.067
4.66	8.741	2.072
4.67	8.765	2.077
4.68	8.788	2.08
4.69	8.812	2.079
4.7	8.834	2.072
4.71	8.858	2.059
