3.24	4.993	0.01
3.25	5.021	0.01
3.26	5.04	0.106
3.27	5.058	0.01
3.28	5.087	0.01
3.29	5.112	0.01
3.3	5.138	0.01
3.31	5.163	0.01
3.32	5.188	0.01
3.33	5.213	0.01
3.34	5.239	0.01
3.35	5.273	0.03
3.36	5.285	0.115
3.37	5.306	0.01
3.38	5.334	0.01
3.39	5.36	0.01
3.4	5.386	0.01
3.41	5.412	0.01
3.42	5.437	0.01
3.43	5.463	0.01
3.44	5.491	0.01
3.45	5.519	0.103
3.46	5.532	0.114
3.47	5.558	0.01
3.48	5.586	0.01
3.49	5.612	0.01
3.5	5.638	0.01
3.51	5.664	0.01
3.52	5.691	0.01
3.53	5.718	0.01
3.54	5.75	0.01
3.55	5.768	0.138
3.56	5.78	0.078
3.57	5.813	0.01
3.58	5.841	0.01
3.59	5.868	0.01
3.6	5.895	0.01
3.61	5.921	0.01
3.62	5.949	0.01
3.63	5.978	0.01
3.64	6.005	0.136
3.65	6.018	0.14
3.66	6.018	0.01
3.67	6.073	0.01
3.68	6.1	0.01
3.69	6.128	0.01
3.7	6.155	0.01
3.71	6.183	0.01
3.72	6.212	0.01
3.73	6.243	0.13
3.74	6.256	0.168
3.75	6.269	0.052
3.76	6.307	0.01
3.77	6.336	0.01
3.78	6.363	0.01
3.79	6.391	0.01
3.8	6.42	0.01
3.81	6.45	0.01
3.82	6.483	0.137
3.83	6.496	0.189
3.84	6.509	0.122
3.85	6.543	0.01
3.86	6.574	0.01
3.87	6.602	0.01
3.88	6.631	0.01
3.89	6.66	0.01
3.9	6.692	0.01
3.91	6.723	0.165
3.92	6.736	0.213
3.93	6.75	0.156
3.94	6.783	0.01
3.95	6.815	0.01
3.96	6.845	0.01
3.97	6.874	0.01
3.98	6.905	0.01
3.99	6.941	0.01
4	6.965	0.209
4.01	6.979	0.241
4.02	6.992	0.177
4.03	7.026	0.01
4.04	7.059	0.01
4.05	7.09	0.01
4.06	7.121	0.01
4.07	7.154	0.01
4.08	7.194	0.151
4.09	7.208	0.263
4.1	7.222	0.271
4.11	7.236	0.187
4.12	7.272	0.01
4.13	7.307	0.01
4.14	7.34	0.01
4.15	7.373	0.01
4.16	7.416	0.01
4.17	7.438	0.268
4.18	7.452	0.322
4.19	7.467	0.301
4.2	7.481	0.18
4.21	7.523	0.01
4.22	7.559	0.01
4.23	7.595	0.01
4.24	7.637	0.01
4.25	7.667	0.284
4.26	7.682	0.369
4.27	7.697	0.381
4.28	7.712	0.326
4.29	7.727	0.13
4.3	7.779	0.01
4.31	7.819	0.01
4.32	7.868	0.01
4.33	7.895	0.338
4.34	7.91	0.436
4.35	7.926	0.465
4.36	7.942	0.437
4.37	7.958	0.335
4.38	7.992	0.01
4.39	8.044	0.01
4.4	8.104	0.204
4.41	8.12	0.436
4.42	8.137	0.532
4.43	8.153	0.568
4.44	8.17	0.555
4.45	8.188	0.485
4.46	8.205	0.308
4.47	8.267	0.01
4.48	8.323	0.375
4.49	8.34	0.557
4.5	8.358	0.646
4.51	8.376	0.683
4.52	8.393	0.679
4.53	8.412	0.629
4.54	8.431	0.509
4.55	8.54	0.01
4.56	8.535	0.48
4.57	8.555	0.649
4.58	8.574	0.734
4.59	8.593	0.773
4.6	8.61	0.774
4.61	8.629	0.736
4.62	8.649	0.648
4.63	8.673	0.45
4.64	8.743	0.461
4.65	8.766	0.656
4.66	8.787	0.748
4.67	8.805	0.789
4.68	8.824	0.793
4.69	8.844	0.76
4.7	8.862	0.682
4.71	8.885	0.526
4.72	8.884	0.01
4.73	8.982	0.564
4.74	9.004	0.676
4.75	9.023	0.724
4.76	9.042	0.729
4.77	9.06	0.695
4.78	9.078	0.613
4.79	9.098	0.446
4.8	9.155	0.01
4.81	9.208	0.423
4.82	9.228	0.56
4.83	9.247	0.616
4.84	9.265	0.62
4.85	9.284	0.578
4.86	9.301	0.476
4.87	9.321	0.234
4.88	9.387	0.01
4.89	9.442	0.295
4.9	9.461	0.452
4.91	9.479	0.509
4.92	9.496	0.507
4.93	9.513	0.447
4.94	9.531	0.297
4.95	9.577	0.01
4.96	9.626	0.01
4.97	9.68	0.197
4.98	9.697	0.37
4.99	9.714	0.422
5	9.731	0.407
5.01	9.748	0.317
5.02	9.778	0.01
5.03	9.826	0.01
5.04	9.866	0.01
5.05	9.919	0.117
5.06	9.935	0.31
5.07	9.952	0.354
5.08	9.968	0.321
5.09	9.985	0.174
5.1	10.033	0.01
5.11	10.071	0.01
5.12	10.108	0.01
5.13	10.16	0.04
5.14	10.177	0.268
5.15	10.193	0.301
5.16	10.209	0.243
5.17	10.24	0.01
5.18	10.28	0.01
5.19	10.316	0.01
5.2	10.352	0.01
5.21	10.396	0.01
5.22	10.418	0.237
5.23	10.434	0.256
5.24	10.45	0.158
5.25	10.491	0.01
5.26	10.527	0.01
5.27	10.562	0.01
5.28	10.596	0.01
5.29	10.649	0.01
5.3	10.66	0.215
5.31	10.676	0.214
5.32	10.699	0.01
5.33	10.74	0.01
5.34	10.774	0.01
5.35	10.808	0.01
5.36	10.842	0.01
5.37	10.887	0.031
5.38	10.903	0.198
5.39	10.919	0.168
5.4	10.953	0.01
5.41	10.989	0.01
5.42	11.022	0.01
5.43	11.055	0.01
5.44	11.089	0.01
5.45	11.132	0.078
5.46	11.148	0.182
5.47	11.164	0.102
5.48	11.204	0.01
5.49	11.238	0.01
5.5	11.271	0.01
5.51	11.304	0.01
5.52	11.338	0.01
5.53	11.377	0.107
5.54	11.393	0.161
5.55	11.418	0.01
5.56	11.455	0.01
5.57	11.488	0.01
5.58	11.521	0.01
5.59	11.553	0.01
5.6	11.588	0.01
5.61	11.621	0.126
5.62	11.637	0.128
5.63	11.672	0.01
5.64	11.706	0.01
5.65	11.739	0.01
5.66	11.771	0.01
5.67	11.804	0.01
5.68	11.839	0.01
5.69	11.869	0.134
5.7	11.885	0.049
5.71	11.925	0.01
5.72	11.958	0.01
5.73	11.991	0.01
5.74	12.023	0.01
5.75	12.056	0.01
5.76	12.094	0.01
5.77	12.114	0.124
5.78	12.144	0.01
5.79	12.179	0.01
5.8	12.212	0.01
5.81	12.244	0.01
5.82	12.277	0.01
5.83	12.31	0.01
5.84	12.347	0.088
5.85	12.363	0.082
5.86	12.4	0.01
5.87	12.433	0.01
5.88	12.466	0.01
5.89	12.498	0.01
5.9	12.531	0.01
5.91	12.565	0.01
5.92	12.595	0.108
5.93	12.621	0.01
5.94	12.655	0.01
5.95	12.688	0.01
5.96	12.721	0.01
5.97	12.754	0.01
5.98	12.787	0.01
5.99	12.825	0.01
6	12.843	0.083
6.01	12.879	0.01
6.02	12.912	0.01
6.03	12.945	0.01
6.04	12.977	0.01
6.05	13.01	0.01
6.06	13.044	0.01
6.07	13.077	0.09
6.08	13.102	0.01
6.09	13.137	0.01
6.1	13.17	0.01
6.11	13.202	0.01
6.12	13.235	0.01
6.13	13.268	0.01
6.14	13.303	0.01
6.15	13.327	0.072
6.16	13.362	0.01
6.17	13.395	0.01
6.18	13.428	0.01
6.19	13.461	0.01
6.2	13.494	0.01
6.21	13.527	0.01
6.22	13.561	0.079
6.23	13.587	0.01
6.24	13.622	0.01
6.25	13.655	0.01
6.26	13.688	0.01
6.27	13.72	0.01
6.28	13.754	0.01
6.29	13.789	0.01
6.3	13.811	0.045
6.31	13.849	0.01
6.32	13.882	0.01
6.33	13.915	0.01
6.34	13.948	0.01
6.35	13.981	0.01
6.36	14.015	0.01
6.37	14.047	0.074
6.38	14.077	0.01
6.39	14.111	0.01
6.4	14.144	0.01
6.41	14.177	0.01
6.42	14.21	0.01
6.43	14.243	0.01
6.44	14.282	0.013
6.45	14.305	0.01
6.46	14.34	0.01
6.47	14.373	0.01
6.48	14.406	0.01
6.49	14.44	0.01
6.5	14.473	0.01
6.51	14.507	0.01
6.52	14.535	0.055
6.53	14.57	0.01
6.54	14.604	0.01
6.55	14.637	0.01
6.56	14.67	0.01
6.57	14.703	0.01
6.58	14.737	0.01
6.59	14.771	0.06
6.6	14.801	0.01
6.61	14.835	0.01
6.62	14.868	0.01
6.63	14.901	0.01
6.64	14.935	0.01
6.65	14.968	0.01
6.66	15.004	0.01
