3.42	4.994	0.01
3.43	5.024	0.08
3.44	5.036	0.11
3.45	5.059	0.01
3.46	5.087	0.01
3.47	5.112	0.01
3.48	5.138	0.01
3.49	5.163	0.01
3.5	5.188	0.01
3.51	5.214	0.01
3.52	5.241	0.01
3.53	5.269	0.107
3.54	5.281	0.114
3.55	5.307	0.01
3.56	5.334	0.01
3.57	5.36	0.01
3.58	5.386	0.01
3.59	5.412	0.01
3.6	5.438	0.01
3.61	5.464	0.01
3.62	5.494	0.01
3.63	5.515	0.135
3.64	5.527	0.101
3.65	5.558	0.01
3.66	5.585	0.01
3.67	5.612	0.01
3.68	5.638	0.01
3.69	5.665	0.01
3.7	5.692	0.01
3.71	5.719	0.01
3.72	5.75	0.108
3.73	5.763	0.151
3.74	5.779	0.01
3.75	5.813	0.01
3.76	5.841	0.01
3.77	5.868	0.01
3.78	5.895	0.01
3.79	5.922	0.01
3.8	5.95	0.01
3.81	5.987	0.022
3.82	6	0.164
3.83	6.013	0.132
3.84	6.043	0.01
3.85	6.072	0.01
3.86	6.1	0.01
3.87	6.128	0.01
3.88	6.155	0.01
3.89	6.184	0.01
3.9	6.216	0.01
3.91	6.239	0.17
3.92	6.252	0.172
3.93	6.273	0.01
3.94	6.306	0.01
3.95	6.335	0.01
3.96	6.364	0.01
3.97	6.392	0.01
3.98	6.421	0.01
3.99	6.454	0.01
4	6.479	0.181
4.01	6.492	0.199
4.02	6.505	0.09
4.03	6.543	0.01
4.04	6.573	0.01
4.05	6.602	0.01
4.06	6.631	0.01
4.07	6.661	0.01
4.08	6.698	0.01
4.09	6.719	0.204
4.1	6.732	0.223
4.11	6.746	0.135
4.12	6.783	0.01
4.13	6.814	0.01
4.14	6.844	0.01
4.15	6.874	0.01
4.16	6.906	0.01
4.17	6.947	0.109
4.18	6.961	0.239
4.19	6.975	0.248
4.2	6.988	0.158
4.21	7.026	0.01
4.22	7.059	0.01
4.23	7.09	0.01
4.24	7.121	0.01
4.25	7.156	0.01
4.26	7.189	0.205
4.27	7.203	0.282
4.28	7.217	0.273
4.29	7.232	0.164
4.3	7.272	0.01
4.31	7.306	0.01
4.32	7.339	0.01
4.33	7.373	0.01
4.34	7.419	0.13
4.35	7.433	0.291
4.36	7.448	0.329
4.37	7.462	0.296
4.38	7.477	0.146
4.39	7.522	0.01
4.4	7.558	0.01
4.41	7.594	0.01
4.42	7.64	0.01
4.43	7.663	0.299
4.44	7.677	0.372
4.45	7.692	0.376
4.46	7.707	0.31
4.47	7.723	0.04
4.48	7.777	0.01
4.49	7.816	0.01
4.5	7.864	0.01
4.51	7.891	0.328
4.52	7.906	0.423
4.53	7.922	0.448
4.54	7.937	0.416
4.55	7.953	0.305
4.56	7.992	0.01
4.57	8.129	0.01
4.58	8.102	0.073
4.59	8.118	0.388
4.6	8.134	0.491
4.61	8.151	0.529
4.62	8.167	0.515
4.63	8.183	0.442
4.64	8.201	0.25
4.65	8.26	0.01
4.66	8.324	0.236
4.67	8.342	0.474
4.68	8.359	0.577
4.69	8.376	0.62
4.7	8.393	0.617
4.71	8.41	0.565
4.72	8.429	0.437
4.73	8.469	0.01
4.74	8.543	0.342
4.75	8.562	0.557
4.76	8.58	0.658
4.77	8.598	0.704
4.78	8.616	0.708
4.79	8.634	0.67
4.8	8.653	0.574
4.81	8.675	0.344
4.82	8.756	0.367
4.83	8.778	0.597
4.84	8.797	0.702
4.85	8.816	0.751
4.86	8.834	0.759
4.87	8.853	0.729
4.88	8.873	0.65
4.89	8.893	0.484
4.9	8.887	0.01
4.91	8.996	0.566
4.92	9.016	0.684
4.93	9.035	0.738
4.94	9.053	0.75
4.95	9.072	0.722
4.96	9.09	0.648
4.97	9.111	0.497
4.98	9.114	0.01
4.99	9.218	0.47
5	9.238	0.611
5.01	9.258	0.673
5.02	9.276	0.687
5.03	9.294	0.657
5.04	9.313	0.577
5.05	9.331	0.409
5.06	9.385	0.01
5.07	9.447	0.351
5.08	9.467	0.517
5.09	9.485	0.585
5.1	9.503	0.597
5.11	9.522	0.56
5.12	9.539	0.461
5.13	9.558	0.223
5.14	9.623	0.01
5.15	9.683	0.245
5.16	9.701	0.432
5.17	9.718	0.499
5.18	9.736	0.505
5.19	9.753	0.453
5.2	9.77	0.316
5.21	9.814	0.01
5.22	9.863	0.01
5.23	9.92	0.16
5.24	9.938	0.365
5.25	9.955	0.427
5.26	9.972	0.421
5.27	9.989	0.344
5.28	10.006	0.078
5.29	9.983	0.01
5.3	10.105	0.01
5.31	10.161	0.092
5.32	10.178	0.315
5.33	10.195	0.368
5.34	10.211	0.346
5.35	10.228	0.227
5.36	10.27	0.01
5.37	10.311	0.01
5.38	10.349	0.01
5.39	10.402	0.04
5.4	10.418	0.28
5.41	10.435	0.32
5.42	10.451	0.275
5.43	10.462	0.01
5.44	10.521	0.01
5.45	10.557	0.01
5.46	10.594	0.01
5.47	10.644	0.033
5.48	10.661	0.254
5.49	10.677	0.278
5.5	10.693	0.197
5.51	10.732	0.01
5.52	10.769	0.01
5.53	10.804	0.01
5.54	10.84	0.01
5.55	10.887	0.067
5.56	10.903	0.235
5.57	10.92	0.236
5.58	10.936	0.074
5.59	10.983	0.01
5.6	11.018	0.01
5.61	11.052	0.01
5.62	11.087	0.01
5.63	11.132	0.101
5.64	11.148	0.219
5.65	11.164	0.188
5.66	11.196	0.01
5.67	11.233	0.01
5.68	11.267	0.01
5.69	11.301	0.01
5.7	11.336	0.01
5.71	11.375	0.128
5.72	11.391	0.201
5.73	11.407	0.117
5.74	11.449	0.01
5.75	11.484	0.01
5.76	11.517	0.01
5.77	11.551	0.01
5.78	11.586	0.01
5.79	11.622	0.148
5.8	11.638	0.175
5.81	11.643	0.01
5.82	11.702	0.01
5.83	11.735	0.01
5.84	11.769	0.01
5.85	11.802	0.01
5.86	11.838	0.01
5.87	11.868	0.157
5.88	11.884	0.13
5.89	11.92	0.01
5.9	11.955	0.01
5.91	11.988	0.01
5.92	12.021	0.01
5.93	12.054	0.01
5.94	12.094	0.01
5.95	12.114	0.153
5.96	12.135	0.01
5.97	12.175	0.01
5.98	12.208	0.01
5.99	12.241	0.01
6	12.274	0.01
6.01	12.308	0.01
6.02	12.346	0.102
6.03	12.362	0.127
6.04	12.395	0.01
6.05	12.43	0.01
6.06	12.463	0.01
6.07	12.496	0.01
6.08	12.529	0.01
6.09	12.564	0.01
6.1	12.593	0.127
6.11	12.609	0.023
6.12	12.652	0.01
6.13	12.686	0.01
6.14	12.718	0.01
6.15	12.751	0.01
6.16	12.785	0.01
6.17	12.826	0.01
6.18	12.842	0.115
6.19	12.875	0.01
6.2	12.909	0.01
6.21	12.942	0.01
6.22	12.975	0.01
6.23	13.008	0.01
6.24	13.042	0.01
6.25	13.076	0.104
6.26	13.094	0.01
6.27	13.133	0.01
6.28	13.167	0.01
6.29	13.2	0.01
6.3	13.233	0.01
6.31	13.266	0.01
6.32	13.302	0.01
6.33	13.326	0.101
6.34	13.358	0.01
6.35	13.393	0.01
6.36	13.426	0.01
6.37	13.459	0.01
6.38	13.492	0.01
6.39	13.526	0.01
6.4	13.559	0.091
6.41	13.583	0.01
6.42	13.619	0.01
6.43	13.652	0.01
6.44	13.685	0.01
6.45	13.718	0.01
6.46	13.752	0.01
6.47	13.788	0.01
6.48	13.81	0.08
6.49	13.846	0.01
6.5	13.88	0.01
6.51	13.913	0.01
6.52	13.946	0.01
6.53	13.979	0.01
6.54	14.013	0.01
6.55	14.045	0.087
6.56	14.074	0.01
6.57	14.108	0.01
6.58	14.142	0.01
6.59	14.175	0.01
6.6	14.208	0.01
6.61	14.242	0.01
6.62	14.281	0.019
6.63	14.297	0.011
6.64	14.337	0.01
6.65	14.371	0.01
6.66	14.404	0.01
6.67	14.438	0.01
