4.285	7.3564	1.0979
4.295	7.3848	1.2273
4.305	7.4102	1.3171
4.315	7.4336	1.3757
4.325	7.458	1.4084
4.335	7.4834	1.4198
4.345	7.5117	1.4189
4.355	7.5439	1.4352
4.365	7.5771	1.5044
4.375	7.6064	1.5967
4.385	7.6328	1.6802
4.395	7.6582	1.748
4.405	7.6836	1.8022
4.415	7.71	1.8464
4.425	7.7373	1.8882
4.435	7.7646	1.9365
4.445	7.793	1.9976
4.455	7.8203	2.0679
4.465	7.8467	2.1401
4.475	7.8721	2.2087
4.485	7.8965	2.2722
4.495	7.9219	2.3311
4.505	7.9463	2.3872
4.515	7.9717	2.4429
4.525	7.9971	2.4998
4.535	8.0215	2.5583
4.545	8.0459	2.6179
4.555	8.0703	2.6768
4.565	8.0947	2.7339
4.575	8.1182	2.7886
4.585	8.1416	2.8408
4.595	8.165	2.8911
4.605	8.1885	2.9395
4.615	8.2119	2.9863
4.625	8.2344	3.0322
4.635	8.2578	3.0776
4.645	8.2813	3.1211
4.655	8.3037	3.1631
4.665	8.3271	3.2036
4.675	8.3496	3.2422
4.685	8.3721	3.2793
4.695	8.3955	3.314
4.705	8.418	3.3472
4.715	8.4404	3.3789
4.725	8.4629	3.4092
4.735	8.4854	3.4385
4.745	8.5078	3.4658
4.755	8.5303	3.4917
4.765	8.5527	3.5166
4.775	8.5752	3.5391
4.785	8.5977	3.5605
4.795	8.6201	3.5801
4.805	8.6426	3.5977
4.815	8.665	3.6143
4.825	8.6875	3.6294
4.835	8.71	3.6426
4.845	8.7324	3.6548
4.855	8.7549	3.666
4.865	8.7773	3.6753
4.875	8.7998	3.6831
4.885	8.8223	3.6895
4.895	8.8447	3.6943
4.905	8.8672	3.6973
4.915	8.8896	3.6992
4.925	8.9121	3.6997
4.935	8.9346	3.6987
4.945	8.958	3.6968
4.955	8.9805	3.6934
4.965	9.0029	3.6885
4.975	9.0254	3.6821
4.985	9.0488	3.6748
4.995	9.0713	3.6655
5.005	9.0947	3.6548
5.015	9.1172	3.6431
5.025	9.1406	3.6299
5.035	9.1641	3.6152
5.045	9.1875	3.5996
5.055	9.21	3.5825
5.065	9.2334	3.5645
5.075	9.2568	3.5449
5.085	9.2803	3.5239
5.095	9.3047	3.502
5.105	9.3281	3.478
5.115	9.3516	3.4531
5.125	9.376	3.4268
5.135	9.3994	3.3989
5.145	9.4238	3.3706
5.155	9.4482	3.3408
5.165	9.4727	3.3105
5.175	9.4961	3.2788
5.185	9.5205	3.2456
5.195	9.5459	3.2109
5.205	9.5703	3.1753
5.215	9.5947	3.1377
5.225	9.6201	3.0991
5.235	9.6455	3.0601
5.245	9.6709	3.02
5.255	9.696	2.9799
5.265	9.7212	2.9387
5.275	9.7473	2.8966
5.285	9.7725	2.853
5.295	9.7986	2.8075
5.305	9.8247	2.7603
5.315	9.8508	2.7118
5.325	9.8779	2.6636
5.335	9.905	2.6161
5.345	9.9312	2.5701
5.355	9.9585	2.5239
5.365	9.9858	2.4766
5.375	10.0122	2.4263
5.385	10.0396	2.3723
5.395	10.0669	2.3159
5.405	10.0952	2.2598
5.415	10.1245	2.2075
5.425	10.1538	2.1611
5.435	10.1821	2.1187
5.445	10.2104	2.075
5.455	10.2378	2.0254
5.465	10.2661	1.9675
5.475	10.2944	1.9021
5.485	10.3257	1.8359
5.495	10.3569	1.783
5.505	10.3882	1.7498
5.515	10.4185	1.7249
5.525	10.4468	1.6936
5.535	10.4741	1.6475
5.545	10.5024	1.5825
5.555	10.5327	1.499
5.565	10.5669	1.416
5.575	10.604	1.3853
5.585	10.6362	1.3949
5.595	10.6655	1.3964
5.605	10.6929	1.3739
5.615	10.7192	1.3223
5.625	10.7466	1.2358
5.635	10.7788	1.1094
5.645	10.8237	1.027
