4.105	7.375	1.1256
4.115	7.4014	1.2488
4.125	7.4258	1.3328
4.135	7.4502	1.387
4.145	7.4746	1.4174
4.155	7.502	1.431
4.165	7.5332	1.4475
4.175	7.5664	1.5054
4.185	7.5977	1.6018
4.195	7.625	1.699
4.205	7.6504	1.783
4.215	7.6758	1.854
4.225	7.7021	1.9158
4.235	7.7285	1.9736
4.245	7.7549	2.0347
4.255	7.7822	2.1038
4.265	7.8086	2.1802
4.275	7.834	2.2588
4.285	7.8594	2.3357
4.295	7.8828	2.4087
4.305	7.9072	2.4775
4.315	7.9316	2.5435
4.325	7.9551	2.6072
4.335	7.9785	2.6699
4.345	8.002	2.7324
4.355	8.0254	2.7942
4.365	8.0488	2.855
4.375	8.0723	2.9136
4.385	8.0947	2.9702
4.395	8.1172	3.0244
4.405	8.1396	3.0757
4.415	8.1611	3.125
4.425	8.1836	3.1719
4.435	8.2061	3.2168
4.445	8.2275	3.2598
4.455	8.25	3.3013
4.465	8.2715	3.3408
4.475	8.293	3.3784
4.485	8.3154	3.4141
4.495	8.3369	3.4473
4.505	8.3584	3.4785
4.515	8.3799	3.5078
4.525	8.4014	3.5352
4.535	8.4229	3.5601
4.545	8.4443	3.5835
4.555	8.4658	3.605
4.565	8.4873	3.625
4.575	8.5088	3.6431
4.585	8.5303	3.6592
4.595	8.5527	3.6733
4.605	8.5742	3.686
4.615	8.5957	3.6968
4.625	8.6172	3.7056
4.635	8.6387	3.7124
4.645	8.6602	3.7178
4.655	8.6816	3.7212
4.665	8.7031	3.7231
4.675	8.7256	3.7236
4.685	8.7471	3.7222
4.695	8.7686	3.7192
4.705	8.791	3.7144
4.715	8.8125	3.708
4.725	8.835	3.6997
4.735	8.8564	3.6899
4.745	8.8789	3.6782
4.755	8.9014	3.6655
4.765	8.9229	3.6504
4.775	8.9453	3.6343
4.785	8.9678	3.6167
4.795	8.9902	3.5972
4.805	9.0127	3.5767
4.815	9.0352	3.5542
4.825	9.0586	3.5313
4.835	9.0811	3.5078
4.845	9.1045	3.4824
4.855	9.1279	3.4561
4.865	9.1504	3.4277
4.875	9.1738	3.3984
4.885	9.1973	3.3682
4.895	9.2217	3.3364
4.905	9.2451	3.3032
4.915	9.2686	3.269
4.925	9.293	3.2329
4.935	9.3164	3.1953
4.945	9.3408	3.1563
4.955	9.3652	3.1157
4.965	9.3896	3.0737
4.975	9.4141	3.0313
4.985	9.4395	2.9878
4.995	9.4639	2.9438
5.005	9.4893	2.8989
5.015	9.5146	2.8525
5.025	9.5391	2.804
5.035	9.5654	2.7537
5.045	9.5908	2.7014
5.055	9.6172	2.6484
5.065	9.6432	2.5954
5.075	9.6701	2.5435
5.085	9.6961	2.4924
5.095	9.723	2.4415
5.105	9.75	2.3887
5.115	9.7769	2.3325
5.125	9.8039	2.2723
5.135	9.8308	2.2092
5.145	9.8597	2.1469
5.155	9.8886	2.0904
5.165	9.9175	2.0412
5.175	9.9464	1.996
5.185	9.9743	1.948
5.195	10.0013	1.8923
5.205	10.0292	1.8255
5.215	10.0591	1.7495
5.225	10.0899	1.6754
5.235	10.1227	1.6246
5.245	10.1546	1.5993
5.255	10.1844	1.5778
5.265	10.2124	1.543
5.275	10.2393	1.4875
5.285	10.2672	1.4068
5.295	10.2981	1.301
5.305	10.3368	1.2134
5.315	10.3745	1.2244
5.325	10.4053	1.2509
5.335	10.4332	1.2505
5.345	10.4582	1.2173
5.355	10.4842	1.1469
5.365	10.5121	1.0276
