13.86	7.9969	1.7179
13.88	8.0435	1.7335
13.9	8.1058	1.6945
13.92	8.1525	1.6827
13.94	8.2148	1.7452
13.96	8.2771	1.7804
13.98	8.3237	1.7609
14	8.386	1.7296
14.02	8.4483	1.7726
14.04	8.495	1.8195
14.06	8.5417	1.8155
14.08	8.604	1.7804
14.1	8.6662	1.7999
14.12	8.7285	1.8546
14.14	8.7752	1.8624
14.16	8.8321	1.8351
14.18	8.8875	1.8352
14.2	8.9531	1.8859
14.22	9.0031	1.9094
14.24	9.0531	1.8859
14.26	9.1156	1.8742
14.28	9.1781	1.9172
14.3	9.2281	1.9484
14.32	9.2938	1.9367
14.34	9.3438	1.9172
14.36	9.4094	1.9484
14.38	9.4663	1.9836
14.4	9.5231	1.9797
14.42	9.58	1.9602
14.44	9.6369	1.9797
14.46	9.6938	2.0187
14.48	9.7565	2.02
14.5	9.8134	2.0004
14.52	9.8761	2.0122
14.54	9.9388	2.0512
14.56	9.9859	2.059
14.58	10.0487	2.0395
