0.1322	4.7366	0.0911
0.1324	4.7468	0.1519
0.1326	4.759	0.6476
0.1328	4.7644	1.3758
0.133	4.7683	1.8331
0.1332	4.7722	2.1642
0.1334	4.7761	2.4164
0.1336	4.7795	2.61
0.1338	4.7829	2.7574
0.134	4.7868	2.8648
0.1342	4.7902	2.9371
0.1344	4.7937	2.9762
0.1346	4.7976	2.9845
0.1348	4.801	2.962
0.135	4.8049	2.9098
0.1352	4.8088	2.8272
0.1354	4.8127	2.7137
0.1356	4.8166	2.5692
0.1358	4.821	2.3934
0.136	4.8259	2.1891
0.1362	4.8308	1.9618
0.1364	4.8361	1.722
0.1366	4.842	1.4848
0.1368	4.8483	1.2628
0.137	4.8552	1.0619
0.1372	4.862	0.8816
0.1374	4.8688	0.7193
0.1376	4.8762	0.5724
0.1378	4.883	0.4404
0.138	4.8903	0.3257
0.1382	4.8981	0.2332
0.1384	4.9055	0.167
0.1386	4.9127	0.1252
0.1388	4.9199	0.101
0.139	4.9271	0.0871
