0.1308	4.6982	2.8998
0.131	4.7045	2.9609
0.1312	4.7113	3.0298
0.1314	4.7176	3.107
0.1316	4.724	3.1916
0.1318	4.7303	3.283
0.132	4.7366	3.3797
0.1322	4.7429	3.4804
0.1324	4.7487	3.5825
0.1326	4.7551	3.6846
0.1328	4.7609	3.7847
0.133	4.7663	3.8813
0.1332	4.7722	3.9731
0.1334	4.7775	4.0591
0.1336	4.7829	4.1382
0.1338	4.7883	4.21
0.134	4.7937	4.2739
0.1342	4.799	4.3306
0.1344	4.8044	4.3784
0.1346	4.8093	4.4185
0.1348	4.8146	4.4502
0.135	4.8195	4.4731
0.1352	4.8249	4.4883
0.1354	4.8298	4.4946
0.1356	4.8352	4.4927
0.1358	4.84	4.4824
0.136	4.8454	4.4644
0.1362	4.8503	4.4375
0.1364	4.8557	4.4028
0.1366	4.861	4.3604
0.1368	4.8659	4.3091
0.137	4.8713	4.2505
0.1372	4.8767	4.1841
0.1374	4.882	4.1099
0.1376	4.8874	4.0278
0.1378	4.8933	3.939
0.138	4.8986	3.8438
0.1382	4.9045	3.7422
0.1384	4.9099	3.6353
0.1386	4.9157	3.5239
0.1388	4.9221	3.4102
0.139	4.9279	3.2949
0.1392	4.9343	3.1807
0.1394	4.9406	3.0698
0.1396	4.947	2.9648
0.1398	4.9538	2.8677
0.14	4.9606	2.7798
0.1402	4.967	2.7029
0.1404	4.9738	2.6367
0.1406	4.9807	2.5811
0.1408	4.9875	2.5344
0.141	4.9943	2.4958
0.1412	5.0012	2.4641
