0.1322	4.7399	0.0609
0.1324	4.7521	0.208
0.1326	4.7614	1.1047
0.1328	4.7653	1.6731
0.133	4.7692	2.063
0.1332	4.7727	2.3557
0.1334	4.7766	2.582
0.1336	4.78	2.7566
0.1338	4.7834	2.8892
0.134	4.7868	2.9844
0.1342	4.7902	3.0459
0.1344	4.7941	3.0757
0.1346	4.7976	3.0757
0.1348	4.8015	3.0459
0.135	4.8049	2.9863
0.1352	4.8088	2.897
0.1354	4.8127	2.7771
0.1356	4.8166	2.626
0.1358	4.821	2.4441
0.136	4.8259	2.2329
0.1362	4.8308	1.9988
0.1364	4.8361	1.7527
0.1366	4.8425	1.5095
0.1368	4.8488	1.2822
0.137	4.8552	1.0769
0.1372	4.862	0.8929
0.1374	4.8688	0.7273
0.1376	4.8762	0.5773
0.1378	4.8835	0.4423
0.138	4.8908	0.3248
0.1382	4.8981	0.23
0.1384	4.9055	0.1622
0.1386	4.9132	0.1196
0.1388	4.9204	0.095
